1658	0.999690	0.000067	0.129700	-0.000067	0.999690	0.317810
3201	0.999649	0.000641	-0.247620	-0.000641	0.999649	0.308685	
3202	1.000187	0.000110	-0.306580	-0.000110	1.000187	-0.143463	
3203	1.000212	0.000999	-1.116760	-0.000999	1.000212	0.306458	
3204	1.000463	0.000075	-0.476990	-0.000075	1.000463	-0.470825	
3205	0.999809	0.000544	-0.451233	-0.000544	0.999809	0.420776	
3206	0.999539	0.000986	-0.314331	-0.000986	0.999539	0.610748	
3207	1.000144	0.000086	-0.431519	-0.000086	1.000144	-0.093140	
3208	0.999728	0.000010	0.066040	-0.000010	0.999728	0.004181	
3209	1.000225	0.000287	-0.496094	-0.000287	1.000225	0.334259	
3210	0.999975	0.001051	-0.822815	-0.001051	0.999975	0.485535	
3211	0.999901	0.000147	-0.209595	-0.000147	0.999901	0.016296	
3212	0.999759	0.000475	-0.328918	-0.000475	0.999759	0.247681	
3213	1.000101	0.000466	-0.386475	-0.000466	1.000101	0.033844	
3214	1.000280	0.000492	-1.209167	-0.000492	1.000280	-0.147095	
3215	1.000128	0.000448	-0.398438	-0.000448	1.000128	0.273163	
3216	1.000015	0.000657	-0.514587	-0.000657	1.000015	0.156921	
3217	1.000122	0.000519	-0.533203	-0.000519	1.000122	0.103363	
3218	1.000086	-0.000036	-0.024658	0.000036	1.000086	-0.094116	
3219	0.999787	0.000928	-0.660278	-0.000928	0.999787	0.579773	
3220	1.000210	-0.000112	-0.193970	0.000112	1.000210	-0.300049	
3221	1.000085	-0.000072	-0.003418	0.000072	1.000085	-0.259735	
3222	0.999948	0.000108	-0.118347	-0.000108	0.999948	0.322205	
3223	1.000293	0.000675	-0.584778	-0.000675	1.000293	0.187836	
3224	1.000009	0.000090	-0.118591	-0.000090	1.000009	0.216217	
3225	0.999344	0.001740	-0.520874	-0.001740	0.999344	1.322998	
3226	1.000206	0.000636	-0.554932	-0.000636	1.000206	0.394135	
3227	1.000140	0.000108	-0.365479	-0.000108	1.000140	-0.216766	
3228	1.000554	0.000224	-0.802856	-0.000224	1.000554	-0.420776	
3229	0.999941	0.000512	-0.413391	-0.000512	0.999941	0.246277	
3230	1.000006	-0.000099	0.239502	0.000099	1.000006	-0.244263	
3231	1.000291	0.000554	-0.441101	-0.000554	1.000291	-0.293762	
3232	1.000102	0.000086	-0.186462	-0.000086	1.000102	-0.179382	
3233	1.000175	-0.000323	-0.075928	0.000323	1.000175	-0.673370	
3234	1.000323	0.000279	-0.566467	-0.000279	1.000323	0.013489	
3235	1.000286	0.000349	-0.466003	-0.000349	1.000286	0.062286	
3236	1.000273	0.000340	-0.369324	-0.000340	1.000273	-0.353577	
3237	1.000251	0.000141	-0.323792	-0.000141	1.000251	0.113770	
3238	0.999707	-0.000285	0.021118	0.000285	0.999707	-0.350220	
3239	1.000297	0.000240	-0.350647	-0.000240	1.000297	-0.012451	
3240	1.000134	0.000140	-0.286133	-0.000140	1.000134	-0.008270	
3241	1.000224	0.000032	-0.253601	-0.000032	1.000224	-0.307617	
3242	1.000102	0.000332	-0.320068	-0.000332	1.000102	0.044769	
3243	1.000461	0.000109	-0.441772	-0.000109	1.000461	-0.160461	
3244	1.000383	0.000617	-0.674072	-0.000617	1.000383	0.158997	
3245	1.000376	0.000770	-0.720703	-0.000770	1.000376	0.271484	
3246	0.999990	0.000047	0.083862	-0.000047	0.999990	-0.141663	
3247	1.000172	0.000104	-0.179871	-0.000104	1.000172	-0.098206	
3248	1.000229	-0.000143	-0.499207	0.000143	1.000229	0.233643	
3249	1.000410	0.000030	-0.259888	-0.000030	1.000410	0.143372	
3250	1.000508	0.001034	-1.031067	-0.001034	1.000508	0.278656	
3251	1.000619	0.000742	-0.934875	-0.000742	1.000619	0.155609	
3252	1.000226	0.000176	-0.486145	-0.000176	1.000226	0.072601	
3253	1.000333	0.000412	-0.686768	-0.000412	1.000333	0.633057	
3254	0.999873	0.000377	-0.081543	-0.000377	0.999873	0.213318	
3255	1.000416	0.000235	-0.465393	-0.000235	1.000416	0.033264	
3256	1.000068	0.000457	-0.314514	-0.000457	1.000068	0.133331	
3257	1.000283	0.000452	-0.562927	-0.000452	1.000283	0.108032	
3258	0.999766	-0.000152	0.172241	0.000152	0.999766	-0.008606	
3259	1.000543	0.000384	-0.809753	-0.000384	1.000543	0.093811	
3260	1.000133	-0.000371	-0.056030	0.000371	1.000133	0.119476	
3261	1.000336	0.000365	-0.434448	-0.000365	1.000336	0.530457	
3262	0.999956	0.000595	-0.506470	-0.000595	0.999956	0.398651	
3263	1.000079	0.000378	-0.193359	-0.000378	1.000079	0.122070	
3264	1.000413	0.000173	-0.657288	-0.000173	1.000413	-0.021606	
3265	1.000129	-0.000418	0.048767	0.000418	1.000129	-0.026703	
3266	1.000061	0.000036	-0.303040	-0.000036	1.000061	0.179718	
3267	1.000508	0.000535	-0.694763	-0.000535	1.000508	0.164703	
3268	0.999980	0.000417	-0.143616	-0.000417	0.999980	0.195435	
3269	1.000424	0.000106	-0.411804	-0.000106	1.000424	-0.123444	
3270	0.999520	0.000878	-0.191040	-0.000878	0.999520	1.138062	
3271	1.000221	0.000645	-0.618408	-0.000645	1.000221	0.201935	
3272	1.000310	0.000389	-0.443970	-0.000389	1.000310	0.197357	
3273	1.000032	0.000082	-0.036621	-0.000082	1.000032	-0.077454	
3274	1.000000	0.000021	-0.164856	-0.000021	1.000000	-0.344696	
3275	1.000245	0.000069	-0.228577	-0.000069	1.000245	-0.100769	
3276	0.999484	0.000010	0.092163	-0.000010	0.999484	0.632202	
3277	1.001021	0.001219	-1.128845	-0.001219	1.001021	0.278137	
3278	1.000072	0.000878	-0.469727	-0.000878	1.000072	0.090942	
3279	1.000328	-0.000184	-0.072632	0.000184	1.000328	-0.876434	
3280	1.000055	0.000155	-0.229614	-0.000155	1.000055	-0.117035	
3281	1.000130	0.000544	-0.417114	-0.000544	1.000130	0.227020	
3282	1.000319	-0.000057	-0.355530	0.000057	1.000319	-0.123016	
3283	1.000049	0.001181	-0.584717	-0.001181	1.000049	0.346008	
3284	0.999911	0.000079	0.009644	-0.000079	0.999911	-0.086700	
3285	0.999959	0.000159	0.077209	-0.000159	0.999959	-0.417480	
3286	0.999808	0.000036	0.344055	-0.000036	0.999808	-0.166901	
3287	1.000282	0.000011	-0.536865	-0.000011	1.000282	-0.639221	
3288	0.999777	0.000184	0.199158	-0.000184	0.999777	-0.337646	
3289	1.000168	0.000550	-0.443237	-0.000550	1.000168	0.628723	
3290	0.999800	0.000189	-0.361633	-0.000189	0.999800	0.591614	
3291	1.000205	-0.000276	-0.007446	0.000276	1.000205	-0.060608	
3292	1.000111	0.000223	-0.415161	-0.000223	1.000111	0.758362	
3293	1.000362	-0.000211	-0.866516	0.000211	1.000362	-0.151917	
3294	0.999754	-0.000064	-0.537476	0.000064	0.999754	0.338989	
3295	1.000431	-0.000264	-1.002380	0.000264	1.000431	0.263000	
3296	0.999305	-0.000214	0.336609	0.000214	0.999305	1.183228	
3297	1.000308	-0.000639	-0.075317	0.000639	1.000308	-0.440033	
3298	0.999846	0.000278	-0.176331	-0.000278	0.999846	-0.007446	
3299	1.000026	0.000630	-0.092468	-0.000630	1.000026	-0.412903	
3300	1.000122	0.000595	0.122498	-0.000595	1.000122	-0.383484	
3301	1.000755	0.000178	-0.362732	-0.000178	1.000755	-0.089020	
3302	1.000175	0.000140	-0.301331	-0.000140	1.000175	0.540863	
3303	1.000568	0.001259	-0.924438	-0.001259	1.000568	1.238403	
3304	1.000719	0.000248	-0.615356	-0.000248	1.000719	1.549438	
3305	1.000785	-0.000011	-1.056458	0.000011	1.000785	1.833862	
3306	0.999645	0.000198	-0.564880	-0.000198	0.999645	3.205383	
3307	1.000179	0.000362	-1.816467	-0.000362	1.000179	2.557800	
3308	0.999767	0.000209	-1.995728	-0.000209	0.999767	1.382019	
3309	0.999962	0.000111	-1.919556	-0.000111	0.999962	-0.118378	
3310	1.000168	0.001152	-1.681519	-0.001152	1.000168	1.143921	
3311	1.000009	0.000868	0.517029	-0.000868	1.000009	2.355530	
3312	1.000052	0.001706	2.048950	-0.001706	1.000052	2.024994	
3313	1.000605	-0.000521	4.046875	0.000521	1.000605	0.885315	
3314	0.999853	0.000341	2.507141	-0.000341	0.999853	1.323547	
